chr	start	end	gene_name	gene_tss	strand	distance	score	label
chr6	126112102	126112738	HDDC2	125302077	-	810284	-0.0215949820666248	0
chr6	126117998	126118498	CENPW	126340174	+	221540	-0.0505412507582732	0
chr6	126123166	126123666	HDDC2	125302077	-	821280	-0.0182406320260307	0
chr6	132820472	132821201	RPS12	132814441	+	6268	0.0610917052940456	0
chr6	132964084	132964584	RPS12	132814441	+	149766	0.0243895120470652	0
chr6	134822854	134823354	TBPL1	133952170	+	869942	0.0479402532873048	0
chr6	137903425	137903925	HEBP2	138403531	+	500523	0.0091427438773379	0
chr6	139445368	139445868	CITED2	139374619	-	70968	-0.149777617477806	1
chr6	139516183	139516982	ABRACL	139028682	+	487901	0.0338932637752145	0
chr6	139534045	139535314	CITED2	139374619	-	160029	-0.0898116579563707	1
chr6	144215306	144215806	PLAGL1	144064598	-	207140	-0.0009749985894542	1
chr6	144215927	144216781	SF3B5	144095572	-	120737	-0.0240211692013834	0
chr6	144886597	144887330	SF3B5	144095572	-	791346	-0.0219864780035623	0
chr6	149118737	149119693	PCMT1	149749443	+	630479	0.006699854826812	0
chr6	149128435	149128935	PCMT1	149749443	+	621009	-0.0318967360750255	0
chr6	149139921	149141312	GINM1	149566294	+	425591	-0.0082931705742915	0
chr6	149139921	149141312	KATNA1	149648971	-	508188	-0.0107774964314514	0
chr6	149139921	149141312	PCMT1	149749443	+	609078	-0.0356306490771933	0
chr6	150252971	150253471	MTHFD1L	150865549	+	612457	0.02952869523442	0
chr6	150267660	150268561	GINM1	149566294	+	701903	0.0076112159252383	0
chr6	150267660	150268561	PCMT1	149749443	+	518416	-0.0335474704941309	0
chr6	150269704	150270204	GINM1	149566294	+	703747	0.0013699827234006	0
chr6	150269704	150270204	PCMT1	149749443	+	520260	-0.0240831407006366	0
chr6	150271333	150272533	PPP1R14C	150143076	+	128882	-0.110379073059891	1
chr6	150277664	150278164	PCMT1	149749443	+	528220	-0.0340013209355607	0
chr6	150297262	150297762	PCMT1	149749443	+	547818	-0.0068801899715882	0
chr6	150559935	150560435	PCMT1	149749443	+	810491	-0.0488276399862906	0
chr6	150861445	150862225	MTHFD1L	150865549	+	3843	0.0048124078787059	0
chr6	152874906	152875406	FBXO5	152983578	-	107926	-0.0097224845658098	0
chr6	152874906	152875406	MTRF1L	153002684	-	127659	-0.0102604221346765	0
chr6	154513818	154514318	CNKSR3	154510658	-	3409	-0.0860677409011185	1
chr6	157335769	157336269	GTF2H5	158168352	+	832327	-0.0015584934529262	0
chr6	157335769	157336269	SNX9	157700387	+	487151	-0.0074706624749738	0
chr6	157963788	157964549	DYNLT1	158644738	-	680618	-0.0421829241060614	0
chr6	158825039	158826317	DYNLT1	158644738	-	180892	-0.0345956515913405	0
chr6	158825039	158826317	MRPL18	159789812	+	964188	-0.0462188697957183	0
chr6	159086013	159086513	WTAP	159725585	+	640734	-0.004286947615718	0
chr6	166959196	166959696	MPC1	166383012	-	576433	-0.0233912811367784	0
chr6	166959196	166959696	RNASET2	166957190	-	2857	-0.0542439976243153	0
chr6	166959196	166959696	SFT2D1	166342590	-	616840	-0.0191990864587629	0
chr6	167652551	167653051	AFDN	167826922	+	174189	-0.0237828307561982	0
chr6	167811466	167812118	RNASET2	166957190	-	855203	0.0102504610386938	0
chr7	1169791	1170291	PSMG3	1571004	-	399952	-0.0221016418708649	0
chr7	1169791	1170291	ZFAND2A	1160758	-	9822	-0.026531454834669	0
chr7	1412740	1413240	C7orf50	1138259	-	274733	0.0431342489017057	0
chr7	1412740	1413240	EIF3B	2354086	+	941848	-0.0196077183452015	0
chr7	1417413	1417913	MRM2	2242197	-	824535	-0.0193241482587164	0
chr7	1417413	1417913	PSMG3	1571004	-	152330	-0.0081698909893674	0
chr7	2399799	2400621	EIF3B	2354086	+	45372	-0.0088249019628556	0
chr7	2399799	2400621	MRM2	2242197	-	158012	-0.0034373141081905	0
chr7	4612854	4613751	ACTB	5563783	-	917299	-0.0627925160179946	0
chr7	4620419	4620919	ACTB	5563783	-	909932	-0.064940814182389	0
chr7	4641306	4642468	FSCN1	5592823	+	950917	-0.0303910254345069	0
chr7	4641306	4642468	WIPI2	5190188	+	548316	-0.0093416566500088	0
chr7	4773623	4774123	ACTB	5563783	-	756728	-0.0490493830084087	0
chr7	4773623	4774123	FSCN1	5592823	+	818931	-0.0304728169959333	0
chr7	4971525	4972025	FSCN1	5592823	+	621029	-0.0034017700838853	0
chr7	5240104	5240848	ACTB	5563783	-	290125	-0.0508250633377486	0
chr7	5240104	5240848	EIF2AK1	6059229	-	818753	-0.0200222368768135	0
chr7	5240104	5240848	FSCN1	5592823	+	352328	-0.0462090068810841	0
chr7	5525112	5527033	ACTB	5563783	-	4529	-0.0356168811640665	0
chr7	5525112	5527033	KDELR2	6484241	-	958146	0.0323976124443188	0
chr7	5574162	5575313	ACTB	5563783	-	44136	-0.0345795013399475	0
chr7	5574162	5575313	AIMP2	6009245	+	434513	-0.0010125109654925	0
chr7	5574162	5575313	CCZ1	5898725	+	323972	0.0381382804638331	0
chr7	5574162	5575313	EIF2AK1	6059229	-	484492	0.0147442538269653	0
chr7	5574162	5575313	FSCN1	5592823	+	18067	-0.210408217032699	1
chr7	5574162	5575313	KDELR2	6484241	-	909481	-0.0007822906417802	0
chr7	5574162	5575313	RAC1	6374523	+	799757	0.0060418228041927	0
chr7	5574162	5575313	RNF216	5781738	-	206993	-0.0012371691295397	0
chr7	5574162	5575313	WIPI2	5190188	+	384534	0.0004990449665374	0
chr7	5609507	5610007	EIF2AK1	6059229	-	449472	0.0544091193665994	0
chr7	5609507	5610007	FSCN1	5592823	+	16953	-0.0703036786297101	0
chr7	5609507	5610007	RAC1	6374523	+	764737	-0.0001990652120671	0
chr7	5609507	5610007	ZDHHC4	6577434	+	967676	0.0311633416798445	0
chr7	6367562	6368335	ACTB	5563783	-	837347	-0.038372673259783	0
chr7	6367562	6368335	EIF2AK1	6059229	-	308719	-0.0041384036691107	0
chr7	6367562	6368335	FSCN1	5592823	+	775144	-0.0281163245268622	0
chr7	6367562	6368335	RAC1	6374523	+	6546	-0.0365483191231404	0
chr7	6367562	6368335	ZDHHC4	6577434	+	209485	0.0163746878895032	0
chr7	7042295	7042938	RAC1	6374523	+	668122	-0.0143371902745455	0
chr7	7042295	7042938	RPA3	7718606	-	675991	-0.0139516150606702	0
chr7	7042295	7042938	ZDHHC4	6577434	+	465183	-0.0120370286014732	0
chr7	7099480	7099980	C7orf26	6590017	+	509710	-0.0323817111180266	1
chr7	7099480	7099980	KDELR2	6484241	-	615512	-0.0760724049818066	1
chr7	7099480	7099980	RAC1	6374523	+	725236	-0.009627494150884	0
chr7	7099480	7099980	ZDHHC4	6577434	+	522297	0.0229883228161301	0
chr7	7100238	7100879	ZDHHC4	6577434	+	523125	-0.0148658043807488	0
chr7	7104054	7104776	RAC1	6374523	+	729921	0.022224483290656	0
chr7	7104054	7104776	RPA3	7718606	-	614192	-0.0287348959172588	0
chr7	7104842	7105517	C1GALT1	7156934	+	77435	-0.0821310470426741	1
chr7	7104842	7105517	KDELR2	6484241	-	620961	-0.0408506036540499	0
chr7	7104842	7105517	RPA3	7718606	-	613428	0.0183697189618266	0
chr7	7148796	7149633	RAC1	6374523	+	774720	-0.0187115433591643	0
chr7	7148796	7149633	RPA3	7718606	-	569393	0.0138241824405976	0
chr7	8391089	8391797	RPA3	7718606	-	672836	-0.0026508320328968	0
chr7	8396165	8396665	RPA3	7718606	-	677808	-0.0060097928770771	0
chr7	10803651	10804151	NDUFA4	10940255	-	136285	-0.0043469941043541	0
chr7	12715575	12716075	ARL4A	12686856	+	28540	-0.0806430302046564	0
chr7	12722683	12723183	ARL4A	12686856	+	35648	-0.329877305564015	1
chr7	16433530	16434030	TSPAN13	16753535	+	319945	0.022070418487889	0
chr7	22373322	22373822	TOMM7	22822851	-	449280	0.0267783029857402	0
chr7	22666683	22667183	MALSU1	23298739	+	632387	-0.016852753490574	0
chr7	22667509	22668128	TOMM7	22822851	-	155034	-0.0033227937068491	0
chr7	22680403	22680994	IGF2BP3	23470466	-	789678	-0.0120075794930048	0
chr7	22680403	22680994	IL6	22725884	+	46443	-0.0253572039709877	1
chr7	22680403	22680994	MALSU1	23298739	+	618622	-0.0212066121011182	0
chr7	22680403	22680994	NUPL2	23181827	+	501128	-0.0145085545730246	0
chr7	22680403	22680994	STEAP1B	22632924	-	180416	-0.0400581275819408	1
chr7	22680403	22680994	TOMM7	22822851	-	142154	-0.0274098488458021	0
chr7	22681797	22682926	IL6	22725884	+	44780	-0.0196177351047809	1
chr7	22681797	22682926	MALSU1	23298739	+	616959	-0.0025044326568546	0
chr7	22681797	22682926	TOMM7	22822851	-	140491	-0.0159932697344127	0
chr7	22700580	22701080	TOMM7	22822851	-	122022	0.0472634496667908	0
chr7	23474172	23474763	TOMM7	22822851	-	651615	0.0345623108061939	0
chr7	24762984	24763747	CYCS	25125360	-	361996	-0.0254547239554263	0
chr7	24762984	24763747	MPP6	24573268	+	190020	-0.000985770470352	0
chr7	25849614	25850114	CBX3	26201162	+	351346	0.0003873214007534	0
chr7	25854957	25855457	CYCS	25125360	-	729846	-0.0320383682211266	0
chr7	25857414	25857914	CYCS	25125360	-	732303	0.0387434240685964	0
chr7	25862086	25862957	CBX3	26201162	+	338689	0.024161870610492	0
chr7	25862086	25862957	CYCS	25125360	-	737160	0.0001152052594768	0
chr7	25862086	25862957	HNRNPA2B1	26201528	-	338272	-0.0330396190714646	0
chr7	25927053	25927553	CBX3	26201162	+	273907	-0.0148621987134688	0
chr7	25927053	25927553	CYCS	25125360	-	801942	-0.0545801728573458	0
chr7	25940888	25941388	CBX3	26201162	+	260072	-0.0071527946407202	0
chr7	25940888	25941388	CYCS	25125360	-	815777	-0.0291791396480467	0
chr7	26233792	26234555	HNRNPA2B1	26201528	-	33380	-0.0768522126296464	0
chr7	26284989	26285489	HNRNPA2B1	26201528	-	84446	-0.0561860272252779	0
chr7	29749512	29750319	GGCT	30504843	-	754926	0.0189291885322327	0
chr7	29793437	29793937	WIPF3	29806486	+	12866	-0.138413602866901	1
chr7	32905195	32906099	LSM5	32495282	-	410389	-0.0294034303047233	0
chr7	39721888	39722553	MPLKIP	40134658	-	412432	-0.0067975349567874	0
chr7	39810128	39810628	MPLKIP	40134658	-	324274	0.0193729800020628	0
chr7	41942967	41943467	MRPL32	42932200	+	989122	-0.0228687293473744	0
chr7	42869302	42869802	COA1	43729716	-	859989	-0.0020453354217021	0
chr7	42888739	42889590	COA1	43729716	-	840377	-0.0008134949865454	0
chr7	42888739	42889590	MRPL32	42932200	+	43175	0.0058934398384784	0
chr7	42888739	42889590	PSMA2	42932222	-	43042	-0.0184960191303704	0
chr7	43572447	43572947	POLD2	44124357	-	550873	-0.0018996639100785	0
chr7	43735508	43736639	COA1	43729716	-	6532	-0.0473234350550066	0
chr7	43735508	43736639	POLD2	44124357	-	387497	-0.0521703365166948	0
chr7	43735508	43736639	YKT6	44200968	+	464905	0.0098086849426903	0
chr7	43756575	43757509	BLVRA	43758680	+	1630	-0.262021660662712	1
chr7	43756575	43757509	COA1	43729716	-	27501	-0.100729091971062	1
chr7	43756575	43757509	DBNL	44044640	+	287597	-0.0023638704748428	0
chr7	43756575	43757509	MRPL32	42932200	+	824703	-0.0403378809318659	0
chr7	43756575	43757509	POLD2	44124357	-	366528	0.0147867764420495	0
chr7	43756575	43757509	PSMA2	42932222	-	824836	-0.0227510055908965	0
chr7	43756575	43757509	UBE2D4	43926438	+	169393	0.0091192088575828	0
chr7	43756575	43757509	YKT6	44200968	+	443936	-0.0229547035605449	0
chr7	44131085	44131585	TMED4	44582286	-	450960	0.0148781660831536	0
chr7	44562157	44562657	COA1	43729716	-	832866	-0.0328984248855162	0
chr7	44562157	44562657	POLD2	44124357	-	438837	-0.0183111042111124	0
chr7	44562157	44562657	PPIA	44796680	+	234228	-0.0328105119243324	0
chr7	44921566	44922520	H2AFV	44848082	+	73917	-0.0522647458644943	0
chr7	44921566	44922520	POLD2	44124357	-	798473	-0.0389038468340411	0
chr7	44921566	44922520	PPIA	44796680	+	125408	-0.013728042095364	0
chr7	44954834	44955597	H2AFV	44848082	+	107089	-0.0018465029435991	0
chr7	44954834	44955597	PPIA	44796680	+	158580	-0.017127795481685	0
chr7	44955651	44956151	H2AFV	44848082	+	107775	-0.0576387360012033	0
chr7	44955651	44956151	POLD2	44124357	-	832331	-0.010590888381198	0
chr7	44955651	44956151	PPIA	44796680	+	159266	-0.0044949988228396	0
chr7	44955651	44956151	TMED4	44582286	-	373606	-0.0174798337103567	0
chr7	44955651	44956151	YKT6	44200968	+	754923	-0.0296051962454469	0
chr7	44995065	44995565	CCM2	44999475	+	4872	-0.0836917890775417	1
chr7	44995065	44995565	H2AFV	44848082	+	147189	-0.0273093192741324	0
chr7	44995065	44995565	POLD2	44124357	-	871745	-0.0281252652659119	0
chr7	44995065	44995565	PPIA	44796680	+	198680	-0.0039361974258153	0
chr7	44995065	44995565	SNHG15	44986960	-	8655	-0.0723564567706482	1
chr7	44995065	44995565	YKT6	44200968	+	794337	-0.0394143551092396	0
chr7	45138601	45139484	H2AFV	44848082	+	290916	-0.0130325212642471	0
chr7	45138601	45139484	PPIA	44796680	+	342407	-0.0367298222561659	0
chr7	64848967	64849927	ZNF273	64870172	+	53794	-0.0579132687276869	0
chr7	64944779	64945451	VKORC1L1	65873267	+	927983	-0.040692040011072	0
chr7	64944779	64945451	ZNF138	64794388	+	150728	-0.031208410552075	0
chr7	66015945	66016445	SBDS	66995600	-	979501	-0.0159944087530375	0
chr7	66908462	66909098	GUSB	65982313	-	926466	-0.0296033545306513	0
chr7	66908462	66909098	SBDS	66995600	-	86916	-0.0108947950866804	0
chr7	73561941	73562831	EIF4H	74174245	+	611989	-0.0306530696652608	0
chr7	73774744	73775401	BAZ1B	73522277	-	252787	-0.0217831474470956	0
chr7	73774744	73775401	EIF4H	74174245	+	399303	-0.023481815176478	0
chr7	73793500	73794000	NSUN5	73308866	-	484883	-0.0020454047012294	0
chr7	74164928	74165577	EIF4H	74174245	+	9123	-0.0246662689791214	0
chr7	74164928	74165577	NSUN5	73308866	-	856385	-0.0139949495134241	0
chr7	74269902	74270402	ABHD11	73738866	-	531285	-0.0043003180408123	0
chr7	74269902	74270402	BAZ1B	73522277	-	747867	-0.0311853387778298	0
chr7	74269902	74270402	BCL7B	73558001	-	712417	0.0321957475414671	0
chr7	74269902	74270402	EIF4H	74174245	+	95777	2.69467224152109e-05	0
chr7	74269902	74270402	NSUN5	73308866	-	961285	0.0172567965406525	0
chr7	74270945	74271445	NSUN5	73308866	-	962328	0.0066278460760766	0
chr7	74271707	74272207	ABHD11	73738866	-	533090	0.006590672902941	0
chr7	74271707	74272207	BCL7B	73558001	-	714222	-0.0377163098425779	0
chr7	74271707	74272207	EIF4H	74174245	+	97582	0.0228660431957182	0
chr7	74272311	74273025	BAZ1B	73522277	-	750383	-0.0203479450662494	0
chr7	74279558	74280058	BAZ1B	73522277	-	757523	-0.0259660422865556	0
chr7	74279558	74280058	NSUN5	73308866	-	970941	-0.0233895593246887	0
chr7	74649941	74651109	EIF4H	74174245	+	476150	-0.0087650873787232	0
chr7	75740887	75741989	HSPB1	76302544	+	561119	0.0295487587397363	0
chr7	75740887	75741989	MDH2	76048051	+	306580	-0.0265438494588093	0
chr7	75795827	75796327	HSPB1	76302544	+	506480	0.0197100801752772	0
chr7	75795827	75796327	MDH2	76048051	+	251941	0.0131931079976946	0
chr7	75795827	75796327	YWHAG	76359030	-	562948	0.0030989638271217	0
chr7	75798708	75799208	HSPB1	76302544	+	503599	0.0011394063067187	0
chr7	75798708	75799208	MDH2	76048051	+	249060	-0.0347726465126123	0
chr7	76166154	76166877	HSPB1	76302544	+	136042	0.0245573374619841	0
chr7	76166154	76166877	MDH2	76048051	+	118497	0.006718134006405	0
chr7	76166154	76166877	RHBDD2	75842602	+	287524	0.0278852499125242	0
chr7	76291536	76292450	HSPB1	76302544	+	10564	-0.0525981408565132	0
chr7	76291536	76292450	MDH2	76048051	+	243975	-0.013327542455053	0
chr7	76291536	76292450	RHBDD2	75842602	+	413002	0.0058838906000155	0
chr7	76291536	76292450	YWHAG	76359030	-	67032	0.0141348151735172	0
chr7	76364052	76364552	MDH2	76048051	+	316284	-0.0079271091662513	0
chr7	76364052	76364552	YWHAG	76359030	-	5277	-0.049844691156654	0
chr7	76372829	76373665	DTX2	76461676	+	88407	0.0398390110288025	0
chr7	76372829	76373665	HSPB1	76302544	+	70690	0.0353140307681023	0
chr7	76372829	76373665	MDH2	76048051	+	325229	-0.0361002393509772	0
chr7	76372829	76373665	YWHAG	76359030	-	14222	-0.0497557914907161	0
chr7	76383060	76383560	HSPB1	76302544	+	80753	0.0238936403446055	0
chr7	76383060	76383560	MDH2	76048051	+	335292	-0.0002917927123838	0
chr7	93004809	93005438	BET1	94004381	-	999259	0.0107449092098602	0
chr7	93004809	93005438	CDK6	92836593	-	171206	-0.104995177464508	1
chr7	93004809	93005438	FAM133B	92590393	-	414729	0.0007865806298701	0
chr7	93004809	93005438	GATAD1	92447453	+	557676	0.0019077087316734	0
chr7	97198531	97199031	SEM1	96709890	-	488890	0.0155334457753049	0
chr7	97450426	97451034	ASNS	97872541	-	421812	-0.0032899038537732	0
chr7	97450426	97451034	BRI3	98252379	+	830936	0.0200601841829091	0
chr7	97450426	97451034	SEM1	96709890	-	740839	-0.0052091304339645	0
chr7	97512747	97513247	SEM1	96709890	-	803106	0.0158841031199755	0
chr7	97835406	97835906	BRI3	98252379	+	446010	0.0417444336484207	0
chr7	98418800	98419300	ARPC1A	99325910	+	906822	0.0098147130355292	0
chr7	98418800	98419300	BRI3	98252379	+	137384	0.0401453924129653	0
chr7	98418800	98419300	PDAP1	99408828	-	989632	-0.0491643133825646	0
chr7	99806671	99807583	ARPC1B	99374249	+	432453	-0.0190161323245069	0
chr7	99806671	99807583	ATP5J2	99466330	+	340926	-0.0568339436629182	0
chr7	99806671	99807583	BUD31	99408641	+	398150	-0.014586540735369	0
chr7	99806671	99807583	COPS6	100088954	+	281832	-0.0358959488969929	0
chr7	99806671	99807583	GNB2	100673531	+	866612	-0.0389183806181678	0
chr7	99806671	99807583	LAMTOR4	100148907	+	341771	-0.0018986176820131	0
chr7	99806671	99807583	PDAP1	99408828	-	398445	-0.0518616640308414	0
chr7	100444358	100445290	ATP5J2	99466330	+	978623	-0.0034032165302384	0
chr7	100444358	100445290	COPS6	100088954	+	355865	-0.0100218561360478	0
chr7	100444358	100445290	FIS1	101252315	-	800266	0.0114782500213044	0
chr7	100444358	100445290	LAMTOR4	100148907	+	295926	0.0001907207805389	0
chr7	100444358	100445290	PPP1R35	100436564	-	8351	-0.125872955804367	1
chr7	100444358	100445290	TRIP6	100867138	+	422503	-0.0031852931187208	0
chr7	100444358	100445290	ZNHIT1	101217668	+	772879	-0.0047330749082656	0
chr7	100450352	100451131	ATP5J2	99466330	+	984540	-0.0403193050257678	0
chr7	100450352	100451131	COPS6	100088954	+	361782	0.0074214493081208	0
chr7	100450352	100451131	FIS1	101252315	-	794349	-0.0075887470001748	0
chr7	100450352	100451131	LAMTOR4	100148907	+	301843	-0.02755789228654	0
chr7	100450352	100451131	TSC22D4	100479278	-	28538	-0.0139668778047296	0
chr7	100450352	100451131	ZNHIT1	101217668	+	766962	0.0039281958343926	0
chr7	100532582	100533082	AP1S1	101154397	+	621572	-0.0379594300983847	0
chr7	100532582	100533082	FIS1	101252315	-	712258	-0.0129349764344887	0
chr7	100532582	100533082	TAF6	100119840	-	413460	-0.0247357640068558	0
chr7	100533195	100533695	FIS1	101252315	-	711645	-0.0212890409664127	0
chr7	100533195	100533695	GNB2	100673531	+	140294	-0.0407961450566542	0
chr7	100533195	100533695	LAMTOR4	100148907	+	384547	-0.0360751092669966	0
chr7	100533195	100533695	MCM7	100101939	-	431505	0.0131863045812699	0
chr7	100533195	100533695	MOSPD3	100612102	+	79045	0.0225760782813282	0
chr7	100533195	100533695	TAF6	100119840	-	414073	-0.0092068637288771	0
chr7	100533195	100533695	ZNF655	99558406	+	975024	-0.0262881932864635	0
chr7	101100068	101100568	FIS1	101252315	-	144772	0.0003817570394333	0
chr7	101100068	101100568	GNB2	100673531	+	426579	-0.0477945649608907	0
chr7	101100068	101100568	LAMTOR4	100148907	+	951420	-0.0052177181640423	0
chr7	101100068	101100568	POP7	100706053	+	394266	-0.0462222195018056	0
chr7	101100068	101100568	TFR2	100642778	-	458768	-0.000343124537533	0
chr7	101100068	101100568	TRIP6	100867138	+	232991	-0.0373641214463201	0
chr7	101100068	101100568	ZNHIT1	101217668	+	117385	0.0146321710951607	0
chr7	101182351	101182851	GNB2	100673531	+	508862	-0.0359618666455366	0
chr7	101729240	101729740	POLR2J	102478906	-	749444	0.0002687169498705	0
chr7	101733760	101734448	AP1S1	101154397	+	579700	-0.0006728751740116	0
chr7	101733760	101734448	CUX1	101815904	+	81799	-0.0124988110361756	0
chr7	101733760	101734448	POLR2J	102478906	-	744830	-0.0069091038999795	0
chr7	101733760	101734448	ZNHIT1	101217668	+	516401	0.0041929030146623	0
chr7	101813922	101814422	AP1S1	101154397	+	659768	0.0010219485243272	0
chr7	101813922	101814422	FIS1	101252315	-	569082	-0.0216530962726357	0
chr7	101813922	101814422	POLR2J	102478906	-	664762	0.0072485030203741	0
chr7	101813922	101814422	TRIP6	100867138	+	946845	0.0182093130536021	0
chr7	101813922	101814422	ZNHIT1	101217668	+	596469	0.0185580460627877	0
chr7	103995900	103996555	RELN	103989515	-	6711	-0.132072659329201	1
chr7	106071996	106072713	PRKAR2B	107044649	+	972378	0.0200753608025499	0
chr7	106346553	106347053	PRKAR2B	107044649	+	697929	-0.0347887324965438	0
chr7	106346553	106347053	SYPL1	106112575	-	234156	0.0168215302568933	0
chr7	106358104	106358760	NAMPT	106286325	-	73240	-0.008245123293001	0
chr7	106358104	106358760	PRKAR2B	107044649	+	686300	-0.0281143572842436	0
chr7	106358104	106358760	SYPL1	106112575	-	245785	0.0081116132190648	0
chr7	106848732	106849491	BCAP29	107579977	+	730865	0.0096969740568819	0
chr7	106863474	106863974	SYPL1	106112575	-	751077	0.006390450021521	0
chr7	106952556	106953238	DLD	107890970	+	938209	0.0274664923700987	0
